,Id,DiagnosticSalesVolume,DistrictId,Activity,HoldingActivity,HoldingYear,Rooms,Square,WorkingSquare,OperatingSquare,Мarketing_1,PromAct,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1
5457,4723,127294.44191079815,74,2,2.0,2019,1.0,54.562386842948776,27.50443640036472,12.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
5458,7180,310003.8017779854,15,15,16.0,2006,3.0,98.70176477498822,52.20825187634806,12.0,,B,0.158249043,B,B,21,5731,0,NaN,1,0
5459,2802,132763.1300642506,178,3,5.0,1991,1.0,29.648056818866337,16.55536345297663,5.0,,B,0.460556389,B,B,20,4386,14,NaN,1,5
5460,14718,114992.24073528769,1,5,17.0,1991,1.0,38.61846127597722,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
5461,3375,177612.26243553383,1,10,17.0,1991,2.0,65.47015332741196,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
5462,4357,115662.50205652675,99,9,9.0,1991,1.0,37.37462972152364,19.07230252942923,6.0,2078.0,B,0.012338886,B,B,35,5776,1,NaN,2,4
5463,15228,245993.43080228116,8,6,14.0,2007,2.0,56.29941390231311,34.53839009244128,10.0,165.0,B,0.0922906419999999,B,B,21,4346,2,NaN,1,2
5464,9065,151234.66102603395,58,8,10.0,2001,2.0,55.40962930960663,32.79099115449688,8.0,,B,0.31019913,B,B,11,2748,1,NaN,0,0
5465,447,115690.8543201085,26,7,5.0,1991,1.0,33.57623383108637,22.23455181251586,5.0,2672.0,B,0.0,B,B,36,6714,2,NaN,0,2
5466,3461,377467.0300306955,8,4,17.0,1999,5.0,112.13552463664028,79.79545136427404,10.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
5467,8801,100140.38956838174,9,7,9.0,1991,1.0,36.37748733825695,22.554421223205765,6.0,,B,0.13012277,B,B,8,1986,0,NaN,0,0
5468,2772,251979.38502018867,13,13,17.0,2001,2.0,56.95422493905402,32.025205327236286,9.0,,B,0.090799103,B,B,74,19083,2,NaN,5,15
5469,8426,313683.39128897054,18,3,20.0,2004,3.0,81.81589497670488,49.33806714564136,9.0,,A,0.0,B,B,30,5562,0,NaN,0,5
5470,16732,257541.9148339012,45,10,10.0,2018,2.0,59.1688520423853,61.02623200412763,1.0,,B,0.195781053,B,B,23,5212,6,NaN,3,2
5471,14066,145178.97552625625,30,17,1.0,2016,2.0,67.44238315916587,39.857260099021104,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
5472,348,176569.91694750273,27,2,12.0,2014,3.0,87.28637498985964,48.89605234325715,1.0,,B,0.017647053,B,B,2,469,0,NaN,0,0
5473,14250,262766.923008029,79,3,12.0,1991,3.0,66.00462393577368,47.899899038295565,9.0,325.0,B,0.307466659,B,A,30,5048,9,NaN,2,5
5474,2464,69318.24269657109,138,9,9.0,1991,1.0,34.14818671808891,24.11036682107767,5.0,,B,0.0144231139999999,B,B,19,3806,4,NaN,0,3
5475,3942,118962.34137667653,93,18,16.0,1991,1.0,40.17245200725871,23.92333552496944,9.0,,B,0.521867054,B,B,25,6149,0,NaN,0,0
5476,1355,291445.507280705,53,17,17.0,2017,3.0,79.96910394912318,57.26751948375492,12.0,229.0,B,0.049637257,B,B,34,7759,0,NaN,1,3
5477,11048,147752.6947006034,27,5,0.0,1991,3.0,47.12027486020869,,0.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
5478,10900,117876.53458232405,84,3,5.0,1991,1.0,36.81956061047092,19.62209762262337,8.0,4087.0,B,0.149666373,B,B,22,4789,2,NaN,4,1
5479,2664,118326.2807402977,122,7,14.0,1996,1.0,40.28958597008732,21.988628306147564,8.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
5480,15788,131445.05134599778,10,6,14.0,1991,1.0,35.8135643842906,19.953992012776684,35.0,,B,0.282797669,B,B,33,8667,2,NaN,0,6
5481,10036,147706.9722625159,19,5,5.0,1991,2.0,44.62913693947714,26.81994051741545,5.0,990.0,B,0.309479124,B,B,35,7715,4,NaN,0,6
5482,13134,52134.25778865598,23,3,12.0,2015,1.0,32.86680472053862,,1.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
5483,8778,160211.92761999293,91,10,15.0,1992,1.0,42.339356019868674,20.926149200072764,11.0,,B,0.333891544,B,B,30,6564,1,NaN,0,0
5484,9924,84273.20566526832,1,4,5.0,1991,1.0,31.493769405579886,19.35732780921244,6.0,,B,0.014580716,B,B,3,760,1,NaN,0,0
5485,4211,96315.60857576279,85,10,9.0,1991,3.0,52.543886434194384,36.785788703526855,6.0,2300.0,B,0.037177818,B,B,52,11217,1,NaN,1,7
5486,12685,163871.15498189646,27,11,12.0,1991,3.0,67.14489708558668,47.3489672796041,9.0,,B,0.2114012139999999,B,B,9,1892,0,NaN,0,1
5487,8150,186203.9058431444,53,4,1.0,2019,2.0,57.53632261745827,57.857821993594726,1.0,229.0,B,0.049637257,B,B,34,7759,0,NaN,1,3
5488,8337,265888.98896732146,47,9,20.0,1991,3.0,76.74548257158918,49.72317859872364,9.0,240.0,B,6.99893e-05,B,B,46,10309,1,NaN,1,16
5489,3247,165767.6163812754,28,1,9.0,1991,3.0,60.62670937670102,43.693335343493615,4.0,1183.0,B,0.118537385,B,B,30,6207,1,NaN,1,0
5490,9695,128492.31568925302,27,5,10.0,1998,1.0,39.98043207677402,22.266372820737537,8.0,,B,0.041116354,B,B,53,14892,4,NaN,1,4
5491,6959,158729.9396742999,116,5,9.0,1991,1.0,35.015986657752485,18.95505997108632,4.0,2300.0,B,0.341071945,B,B,27,5664,48,NaN,3,11
5492,9925,126852.66725391327,58,4,9.0,1991,2.0,78.18138334355295,72.27517420470254,0.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
5493,1171,192905.38710399563,74,9,17.0,2006,2.0,55.896393663856806,31.72648597209092,9.0,750.0,B,0.371148999,B,B,34,7065,1,NaN,2,5
5494,307,499639.48363676167,31,4,20.0,2013,2.0,106.42768607588496,34.23041486834906,32.0,830.0,B,0.151346216,B,A,32,5889,10,NaN,4,1
5495,13717,100202.45779911599,30,19,20.0,2015,1.0,39.299625668952544,39.01018554703919,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
5496,4820,151979.03775321864,48,11,9.0,1991,1.0,36.3186290480526,21.92840482455128,5.0,,B,0.041124634,B,B,46,9515,5,NaN,1,10
5497,9217,247469.01602786058,103,6,16.0,1991,2.0,55.53699358036348,30.828869575996823,11.0,,B,0.0144231139999999,B,B,19,3806,4,NaN,0,3
5498,12770,150159.41758747734,27,2,14.0,2006,1.0,43.96381166879461,24.73436699588627,8.0,,B,0.041116354,B,B,53,14892,4,NaN,1,4
5499,7338,242030.10223197174,20,7,12.0,1991,2.0,54.27499194483256,34.90952140481061,10.0,176.0,B,0.019508796,B,B,37,7687,11,NaN,5,5
5500,5647,101360.43526043645,6,9,1.0,1991,1.0,40.274140666007945,4.502442627595055,1.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5501,5331,166285.37073619806,90,2,17.0,1991,1.0,37.61335772410433,20.84470675669443,7.0,2715.0,B,0.246031548,B,A,22,3151,4,NaN,3,3
5502,7554,116867.66905367603,116,6,5.0,1991,3.0,59.87067108046565,42.65270437713805,5.0,2300.0,B,0.341071945,B,B,27,5664,48,NaN,3,11
5503,13745,236202.64758328168,103,9,9.0,1991,3.0,58.88472089618809,43.19574304102167,5.0,4129.0,B,0.0006991189999999,B,B,14,3369,24,NaN,0,3
5504,1766,171289.61320551604,25,2,17.0,1993,2.0,57.37022025424072,35.83089128675851,9.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
5505,9114,100522.43614907839,30,7,15.0,2018,2.0,54.09981750568417,,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
5506,6442,104883.16694768277,9,7,1.0,1991,1.0,46.42753538777863,,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5507,12824,215323.14093949232,59,6,17.0,1991,1.0,40.55268629578351,19.481759873125316,8.0,176.0,B,0.019508796,B,B,37,7687,11,NaN,5,5
5508,13042,248808.25631457023,2,6,5.0,1991,3.0,75.42735041871401,47.31427715286527,8.0,900.0,B,0.130617806,B,B,39,10418,9,NaN,1,9
5509,10228,158510.2670728661,44,14,12.0,1991,2.0,54.11921542285493,30.360067846611592,9.0,80.0,B,0.2322050839999999,B,B,24,4860,1,NaN,0,3
5510,10763,199666.14340129384,15,12,20.0,2009,2.0,64.46694451764054,34.737004388676766,10.0,,B,0.158249043,B,B,21,5731,0,NaN,1,0
5511,8121,53875.98776138001,23,6,4.0,1991,1.0,34.70685428094927,31.65270055618017,1.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
5512,4332,147573.60494208586,37,6,9.0,1991,2.0,41.97474698836309,26.32545613507084,7.0,192.0,B,0.178916796,B,B,18,3594,4,NaN,1,5
5513,3774,186796.8686325004,48,3,12.0,1991,2.0,56.8018277524948,30.90086070592659,9.0,,B,0.041124634,B,B,46,9515,5,NaN,1,10
5514,8853,135384.79325404947,23,13,17.0,1991,2.0,66.28070876819432,,1.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
5515,7199,181771.44324186794,121,2,5.0,1991,2.0,48.998118665480014,29.390457349249573,5.0,628.0,B,0.212515361,B,B,19,3293,16,NaN,3,7
5516,2470,202143.50818770844,47,16,14.0,2007,2.0,63.66791602134554,35.29428392026611,12.0,32.0,B,0.197367951,B,B,8,2423,1,NaN,0,1
5517,9887,104858.92680407333,27,2,14.0,2011,1.0,48.175959363271446,20.282927821240868,16.0,,B,0.051815435,B,B,5,1227,0,NaN,0,0
5518,13080,144521.8060844264,91,6,12.0,1991,2.0,39.54082306897512,25.49268475288293,6.0,,B,0.333891544,B,B,30,6564,1,NaN,0,0
5519,11735,295363.3980433057,31,11,12.0,2009,2.0,57.4917914783967,33.98512902634432,8.0,830.0,B,0.151346216,B,A,32,5889,10,NaN,4,1
5520,16345,250482.54427063363,41,10,14.0,2012,3.0,81.15712656016201,43.05425506779626,12.0,,B,0.175054867,B,B,36,10055,3,NaN,1,0
5521,8705,109956.26065078187,9,10,14.0,1996,1.0,41.26450113140029,35.062085602824254,7.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5522,6556,99566.5566478488,6,3,17.0,1991,1.0,44.5539601060279,,0.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5523,12877,127045.58491072076,2,2,5.0,1991,1.0,35.33494896234025,22.1463781734393,5.0,990.0,B,0.309479124,B,B,35,7715,4,NaN,0,6
5524,6229,117782.26081792718,23,2,4.0,1991,2.0,78.42275632319628,,1.0,,B,0.014072961,B,B,2,475,0,NaN,0,0
5525,10428,158619.50767614087,46,4,5.0,1991,2.0,45.98911169891533,28.58571088040083,5.0,,B,0.188783766,B,B,31,6137,4,NaN,0,1
5526,13049,137899.81974098226,102,4,3.0,2017,3.0,93.43897962308064,95.48951587065456,10.0,705.0,B,0.23861713,B,B,26,3889,6,NaN,3,6
5527,11189,306892.62485689257,17,4,9.0,1991,2.0,58.66630951595196,37.56892634336026,8.0,46.0,B,0.0,B,B,25,5027,4,NaN,1,1
5528,3005,139613.61855831483,31,6,9.0,1991,1.0,34.24758549698059,35.47315666022313,6.0,830.0,B,0.151346216,B,A,32,5889,10,NaN,4,1
5529,649,375833.96471266093,137,8,10.0,1991,3.0,66.67421361741204,43.17475771708385,9.0,770.0,B,0.2001468019999999,B,B,23,3975,8,NaN,2,0
5530,425,147729.58008078835,54,13,12.0,1991,2.0,42.98751922630019,24.17996786694696,7.0,645.0,B,0.006076152,B,B,30,5285,0,NaN,6,6
5531,15709,218207.50517205024,1,5,20.0,2017,3.0,88.55526065730764,,10.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
5532,13910,145686.29167922665,9,9,14.0,1991,2.0,56.258729781134754,32.79451764686881,8.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5533,9863,152700.73083554217,58,10,9.0,1991,2.0,46.78585935595023,27.63718062965301,5.0,145.0,B,0.050755569,B,B,24,5469,1,NaN,0,1
5534,3284,112319.757801688,6,5,17.0,1991,1.0,40.56576442205025,,1.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5535,944,131844.5685867991,1,15,17.0,1991,1.0,59.69458054523172,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
5536,9525,165017.02224870722,128,5,17.0,1998,3.0,76.54324581802098,47.71082976347101,10.0,,B,0.041116354,B,B,53,14892,4,NaN,1,4
5537,9022,200036.20975019265,33,4,16.0,2016,2.0,56.06023292555116,,1.0,,B,0.236108458,B,B,16,3893,27,NaN,3,10
5538,2357,166173.9349510137,85,4,9.0,1991,2.0,47.75913217463943,27.61495471386128,5.0,2300.0,B,0.037177818,B,B,52,11217,1,NaN,1,7
5539,7072,139189.75268260765,53,14,20.0,2019,1.0,38.69042164810664,21.554619371990288,8.0,229.0,B,0.049637257,B,B,34,7759,0,NaN,1,3
5540,11419,175570.80419541762,27,8,12.0,1991,3.0,88.93421023110726,1.819833602236109,0.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
5541,10935,111520.9400765314,9,11,1.0,1991,1.0,44.24632311152703,,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5542,8217,151962.44451123438,77,10,16.0,1991,1.0,36.62983816821153,20.839114521274585,8.0,240.0,B,6.99893e-05,B,B,46,10309,1,NaN,1,16
5543,16460,111772.60145839342,2,6,5.0,1991,1.0,33.77927701625814,21.62094437915229,5.0,2620.0,B,0.035145267,B,B,42,9292,3,NaN,0,3
5544,11816,244015.09687152875,27,4,10.0,2014,3.0,115.02731063267048,,10.0,,B,0.07542368,B,B,11,3097,0,NaN,0,0
5545,4437,178000.48523868728,2,12,12.0,1991,2.0,46.27655089174129,28.91691180015842,6.0,,B,0.0,B,B,33,7425,1,NaN,2,5
5546,16531,130040.70391190781,61,4,9.0,1991,1.0,35.24735502260767,19.79744675629178,6.0,,B,0.300322518,B,B,52,10311,6,NaN,1,9
5547,11475,146550.72938293757,45,5,1.0,2017,2.0,66.53390325860708,32.40911224371624,1.0,,B,0.195781053,B,B,23,5212,6,NaN,3,2
5548,2252,377475.2777601354,178,3,14.0,2002,3.0,77.7032317804178,45.87485706145187,10.0,628.0,B,0.212515361,B,B,19,3293,16,NaN,3,7
5549,9,139639.17307109997,2,5,18.0,1991,1.0,34.47226308060814,16.069376383657723,5.0,,B,0.0,B,B,33,7425,1,NaN,2,5
5550,15663,76491.31029125463,122,4,14.0,1997,2.0,55.13890170832826,35.25099668876128,9.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
5551,3730,196118.50287232417,47,6,12.0,1991,2.0,55.41077782012725,30.946380038312693,8.0,,B,0.101872465,B,B,23,4583,3,NaN,3,3
5552,13349,54518.98997390662,23,5,4.0,1991,1.0,31.81944691405661,,1.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
5553,3394,178114.53432315734,58,4,3.0,1991,3.0,95.97075700108329,93.32329640247798,1.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
5554,7639,157530.35562334594,1,14,17.0,1991,3.0,77.4663873157513,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
5555,14519,289085.7298677719,128,15,15.0,2005,2.0,68.57957985341736,37.29569714598989,11.0,30.0,B,0.0,B,B,27,4798,0,NaN,2,8
5556,12251,151219.96583569478,6,1,20.0,2017,2.0,65.67596660392483,43.4455144450724,10.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5557,4403,139525.27400090647,12,7,14.0,1995,1.0,37.93152198756341,15.602104901328774,9.0,,B,0.090799103,B,B,74,19083,2,NaN,5,15
5558,9682,145887.99819752478,12,4,16.0,1991,1.0,41.262927014065696,23.466714561436707,8.0,,B,0.090799103,B,B,74,19083,2,NaN,5,15
5559,9021,222754.65808617417,130,7,8.0,1991,2.0,67.98829862555655,40.29043077047422,8.0,2300.0,B,0.341071945,B,B,27,5664,48,NaN,3,11
5560,16687,106204.1680380964,23,2,16.0,2015,3.0,67.13359767817467,,3.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
5561,7349,116552.59902124172,62,1,17.0,1991,1.0,49.03607759793781,,1.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
5562,16564,322781.28993009706,65,11,11.0,1991,2.0,57.30925416260052,34.10538559774092,8.0,,B,0.081943463,B,B,20,2738,20,NaN,1,4
5563,11974,155235.7646290356,23,3,3.0,1991,3.0,83.5911408179029,,1.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
5564,15885,230042.0242402413,42,3,12.0,2005,3.0,78.93725310450998,48.01078868942485,12.0,,B,0.158249043,B,B,21,5731,0,NaN,1,0
5565,11488,129130.59549185027,37,3,9.0,1991,2.0,48.81954482826277,26.964766847996977,6.0,320.0,B,0.127811589,B,B,28,7287,5,NaN,1,3
5566,4953,126192.35227831779,27,4,12.0,2014,3.0,97.55208453064888,59.86928037031486,13.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
5567,9222,147459.93743187955,47,16,16.0,1991,1.0,40.35200657710865,22.72689163181432,8.0,240.0,B,6.99893e-05,B,B,46,10309,1,NaN,1,16
5568,8689,124948.64755094548,27,16,0.0,1991,2.0,65.4839692544998,,0.0,,B,0.017647053,B,B,2,469,0,NaN,0,0
5569,10458,115432.34822830487,6,5,17.0,2014,2.0,52.23430267554262,55.8099197078601,1.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5570,5436,73543.75659812371,23,3,4.0,1991,2.0,56.55877760329037,57.55722697898336,1.0,,B,0.005767451,B,B,1,388,0,NaN,0,0
5571,12839,201955.59361702713,67,5,12.0,1991,3.0,67.2288528368813,46.95232580571108,7.0,,A,0.100455735,B,B,43,7227,0,NaN,1,6
5572,9835,108029.10178949358,27,11,12.0,1991,2.0,61.27004134536407,,1.0,,B,0.2114012139999999,B,B,9,1892,0,NaN,0,1
5573,13870,129827.06025246513,80,10,20.0,1991,1.0,37.76079954552839,18.8761143623944,10.0,810.0,B,0.0,B,B,39,8647,0,NaN,0,5
5574,12749,141583.79693731683,6,6,17.0,1991,2.0,64.78560150363603,,0.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5575,8192,142674.05348885743,6,12,1.0,1991,2.0,56.70529513326037,,1.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5576,2704,223751.2074508438,25,3,17.0,1991,2.0,64.68363709588765,60.49872825479994,10.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
5577,7804,140968.64986734488,0,6,5.0,1991,2.0,43.33790402839061,27.16991997253871,5.0,2857.0,B,0.319809354,B,B,25,4756,16,NaN,5,8
5578,10594,118767.15281572638,93,8,12.0,1991,1.0,40.62810649932192,21.245799334916267,8.0,30.0,B,0.050900058,B,B,43,10621,1,NaN,2,3
5579,12012,161479.1854585205,45,3,5.0,1991,2.0,46.22400379036346,34.39937343253631,5.0,,B,0.0144231139999999,B,B,19,3806,4,NaN,0,3
5580,3897,129422.74610065715,3,5,5.0,1991,2.0,46.797866511331215,31.33935587850415,6.0,30.0,B,0.050900058,B,B,43,10621,1,NaN,2,3
5581,6426,135863.44981062558,23,15,17.0,1991,2.0,63.26797445439647,,1.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
5582,1831,292170.0603016785,151,6,16.0,1991,3.0,77.08553815383802,46.7080435260923,10.0,,B,0.236108458,B,B,16,3893,27,NaN,3,10
5583,15578,286687.2427795077,109,9,9.0,1991,3.0,62.464581818385554,41.96903500717885,8.0,262.0,B,0.1363303,B,B,30,6141,10,NaN,3,6
5584,11198,187467.57506991393,6,11,17.0,1991,2.0,75.67060197869027,,1.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
5585,12938,150512.01564785835,52,4,17.0,1991,3.0,83.63318838634099,83.27772337053695,0.0,750.0,B,0.371148999,B,B,34,7065,1,NaN,2,5
5586,9369,186208.37828814442,124,14,16.0,2000,2.0,47.147632666907846,26.408265152438,8.0,1894.0,B,0.1220903469999999,B,B,29,6566,7,NaN,4,0
5587,8007,259913.68788782434,59,3,17.0,1991,2.0,53.003402079582415,30.176946898425204,8.0,176.0,B,0.019508796,B,B,37,7687,11,NaN,5,5
5588,743,232398.96163302907,44,4,5.0,1991,3.0,78.0984068862821,41.40049941740298,8.0,1308.0,B,0.122190486,B,B,25,4724,2,NaN,1,3
5589,15295,324535.7705794788,46,3,20.0,1998,4.0,105.43631469298067,68.82304197391707,10.0,,B,0.188783766,B,B,31,6137,4,NaN,0,1
5590,5073,262853.7014353021,131,9,9.0,1991,1.0,47.15353539638932,20.851823172127396,14.0,,B,0.0,B,B,23,3684,2,NaN,0,4
5591,2054,140536.7937360881,9,13,11.0,1991,2.0,60.13324049671394,60.23878692542925,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5592,16516,68450.35497295558,18,12,17.0,1992,2.0,61.16530945655742,36.585247151856514,9.0,,A,0.0,B,B,30,5562,0,NaN,0,5
5593,1412,132750.76272032337,9,7,1.0,1991,2.0,61.40493329019152,,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5594,3642,156345.28497124754,3,7,9.0,1991,2.0,47.84775671274082,34.63047963755652,5.0,30.0,B,0.050900058,B,B,43,10621,1,NaN,2,3
5595,982,157519.19267938557,7,12,20.0,2010,1.0,38.37366073523917,21.46830343168546,10.0,900.0,B,0.130617806,B,B,39,10418,9,NaN,1,9
5596,15637,107556.38568061119,21,6,5.0,1991,1.0,33.7300337452989,20.076700983655595,5.0,,B,0.034331497,B,B,25,5487,3,NaN,0,4
5597,5684,336102.98683093034,46,10,17.0,2011,3.0,86.91518747303645,49.081921625015255,11.0,,B,0.188783766,B,B,31,6137,4,NaN,0,1
5598,15468,202913.17531923926,13,20,18.0,2000,2.0,59.53069012021248,36.06543226366196,10.0,,B,0.090799103,B,B,74,19083,2,NaN,5,15
5599,7959,96056.50429774381,27,12,17.0,2001,1.0,40.18952346985736,18.93352499665921,9.0,,B,0.07542368,B,B,11,3097,0,NaN,0,0
5600,4818,190660.51140065963,23,1,3.0,2016,4.0,110.0752765682856,113.83042528173088,0.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
5601,11446,172875.41474385734,75,8,9.0,1991,3.0,52.26443404667858,38.10149394824965,10.0,325.0,B,0.307466659,B,A,30,5048,9,NaN,2,5
5602,2050,190849.4967892412,77,14,12.0,1991,3.0,66.59464150090795,49.46424006065722,6.0,240.0,B,6.99893e-05,B,B,46,10309,1,NaN,1,16
5603,5273,134431.32101986275,27,6,19.0,2016,3.0,79.33932229506651,,12.0,,B,0.2114012139999999,B,B,9,1892,0,NaN,0,1
5604,4456,160056.54071856168,3,6,17.0,1991,2.0,57.38503710643258,33.72755100197917,9.0,30.0,B,0.050900058,B,B,43,10621,1,NaN,2,3
5605,3045,145169.7672910687,1,13,17.0,1991,2.0,52.62009382926454,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
5606,13238,112341.94701153797,27,19,0.0,2016,1.0,44.16396771881064,46.614943612957184,0.0,,B,0.017647053,B,B,2,469,0,NaN,0,0
5607,5103,465541.0286851128,66,9,11.0,2015,2.0,94.51083249381664,47.02250368825113,17.0,4508.0,B,0.161975568,B,A,31,7010,5,NaN,3,7
5608,1463,100560.7828897602,9,3,18.0,1991,1.0,43.8003622455685,,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5609,3911,184140.14439507632,11,4,9.0,1991,3.0,60.45110418267572,37.23978171046205,5.0,2078.0,B,0.012338886,B,B,35,5776,1,NaN,2,4
5610,6384,323777.11843379075,129,4,10.0,1991,3.0,77.10324368110686,55.35556751345346,7.0,1340.0,B,0.020741326,B,B,24,5613,5,NaN,2,5
5611,8086,84432.93380257524,27,12,19.0,1991,1.0,37.35920418245919,,1.0,,B,0.2114012139999999,B,B,9,1892,0,NaN,0,1
5612,12302,125029.8927598088,3,11,9.0,1991,1.0,36.45771135604164,21.364404981295387,6.0,1937.0,B,0.265088676,B,B,37,5288,0,NaN,3,2
5613,8959,213824.59869138242,11,4,12.0,1991,3.0,66.43651430674633,46.50624499251323,7.0,,B,0.0001696759999999,B,B,36,5992,0,NaN,1,1
5614,14504,150089.60856832363,30,3,3.0,2016,3.0,80.82081357532594,,10.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
5615,13138,125311.35490067955,23,7,17.0,1991,2.0,64.2493911274757,,1.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
5616,13818,120164.14657705271,138,5,16.0,2011,2.0,60.08736554258326,35.14085320538914,10.0,,B,0.0144231139999999,B,B,19,3806,4,NaN,0,3
5617,15884,62268.1486462815,57,5,5.0,1991,3.0,16.54724198833603,16.69857064798964,8.0,1406.0,A,0.133215333,B,B,49,11395,3,NaN,3,4
5618,6214,143756.81657226765,12,4,12.0,1991,1.0,45.77567168343414,20.19841042222728,8.0,,B,0.090799103,B,B,74,19083,2,NaN,5,15
5619,5528,136856.14771119933,71,8,12.0,2001,1.0,42.33865233884512,20.734897080096854,8.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
5620,8548,169152.13105663125,31,15,16.0,1991,1.0,38.19820945465551,37.68194477696866,10.0,830.0,B,0.151346216,B,A,32,5889,10,NaN,4,1
5621,8074,222955.01212308832,34,15,17.0,2015,2.0,57.39312927887568,59.0211936442588,1.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
5622,13971,174163.09518000728,27,11,12.0,1991,2.0,52.255160406915806,33.849286806374224,8.0,,B,0.041116354,B,B,53,14892,4,NaN,1,4
5623,1792,177316.26577994128,128,6,17.0,2004,1.0,40.14135777608374,21.75661726769069,7.0,30.0,B,0.0,B,B,27,4798,0,NaN,2,8
5624,7565,203973.43848951545,9,14,18.0,1991,3.0,80.2881356694835,1.2970302250181545,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
5625,14540,161537.15194763467,113,4,9.0,1991,2.0,46.4676165290379,27.438577370523497,5.0,145.0,B,0.050755569,B,B,24,5469,1,NaN,0,1
5626,8372,226635.00241372568,1,16,17.0,1991,3.0,85.67780639178065,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
5627,7556,79944.62158257897,30,17,15.0,2015,1.0,41.95551831662812,,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
5628,4441,232753.20750606759,53,1,19.0,1991,2.0,57.34906270083873,,1.0,229.0,B,0.049637257,B,B,34,7759,0,NaN,1,3
5629,6464,294392.0362626488,131,4,8.0,1991,2.0,57.882317905698535,37.5701043585622,9.0,,B,0.0,B,B,23,3684,2,NaN,0,4
5630,9752,182562.7603108831,75,10,16.0,1991,2.0,58.42449560510703,32.124814139018184,11.0,325.0,B,0.307466659,B,A,30,5048,9,NaN,2,5
5631,1839,277579.63850938965,128,11,17.0,1991,3.0,76.78984899153072,45.382156482149725,10.0,30.0,B,0.0,B,B,27,4798,0,NaN,2,8
5632,8063,273444.1939099936,201,12,12.0,1991,1.0,39.49627675715796,20.4365125493412,9.0,,B,0.081943463,B,B,20,2738,20,NaN,1,4
5633,8350,162625.07647680817,23,3,20.0,1991,3.0,79.10773821566048,,1.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
5634,15556,200209.6666688421,1,12,17.0,1991,2.0,68.19281279206815,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
